Shape: (9, 9, 9, 9)
(np.int64(6), np.int64(3), np.int64(3), np.int64(6)): (0.037500000000000006+0j)
(np.int64(6), np.int64(3), np.int64(4), np.int64(5)): (0.042643426597622165+0j)
(np.int64(6), np.int64(3), np.int64(5), np.int64(4)): (0.042643426597622165+0j)
(np.int64(6), np.int64(3), np.int64(6), np.int64(3)): (0.037500000000000006+0j)
(np.int64(6), np.int64(3), np.int64(7), np.int64(2)): (0.02783351996132098+0j)
(np.int64(6), np.int64(3), np.int64(8), np.int64(1)): (0.014809906636301197+0j)
(np.int64(6), np.int64(4), np.int64(2), np.int64(8)): (0.02165063509461097+0j)
(np.int64(6), np.int64(4), np.int64(3), np.int64(7)): (0.03445165693292619+0j)
(np.int64(6), np.int64(4), np.int64(4), np.int64(6)): (0.04264342659762216+0j)
(np.int64(6), np.int64(4), np.int64(5), np.int64(5)): (0.045473932064544746+0j)
(np.int64(6), np.int64(4), np.int64(6), np.int64(4)): (0.04264342659762216+0j)
(np.int64(6), np.int64(4), np.int64(7), np.int64(3)): (0.03445165693292619+0j)
(np.int64(6), np.int64(4), np.int64(8), np.int64(2)): (0.02165063509461097+0j)
(np.int64(6), np.int64(5), np.int64(1), np.int64(1)): (-0.015792930868715978-1.9340762237528447e-18j)
(np.int64(6), np.int64(5), np.int64(3), np.int64(8)): (0.02513056240044674+0j)
(np.int64(6), np.int64(5), np.int64(4), np.int64(7)): (0.03673842446249961+0j)
(np.int64(6), np.int64(5), np.int64(5), np.int64(6)): (0.04264342659762216+0j)
(np.int64(6), np.int64(5), np.int64(6), np.int64(5)): (0.04264342659762216+0j)
(np.int64(6), np.int64(5), np.int64(7), np.int64(4)): (0.03673842446249961+0j)
(np.int64(6), np.int64(5), np.int64(8), np.int64(3)): (0.025130562400446744+0j)
(np.int64(6), np.int64(6), np.int64(1), np.int64(2)): (-0.020303000566093406-2.4864004656353187e-18j)
(np.int64(6), np.int64(6), np.int64(2), np.int64(1)): (-0.020303000566093403-2.486400465635319e-18j)
(np.int64(6), np.int64(6), np.int64(4), np.int64(8)): (0.025130562400446744+0j)
(np.int64(6), np.int64(6), np.int64(5), np.int64(7)): (0.034451656932926206+0j)
(np.int64(6), np.int64(6), np.int64(6), np.int64(6)): (0.037500000000000006+0j)
(np.int64(6), np.int64(6), np.int64(7), np.int64(5)): (0.0344516569329262+0j)
(np.int64(6), np.int64(6), np.int64(8), np.int64(4)): (0.025130562400446744+0j)
(np.int64(6), np.int64(7), np.int64(1), np.int64(3)): (-0.02030300056609341-2.4864004656353195e-18j)
(np.int64(6), np.int64(7), np.int64(2), np.int64(2)): (-0.023979303545965138-2.936617733334899e-18j)
(np.int64(6), np.int64(7), np.int64(3), np.int64(1)): (-0.02030300056609341-2.486400465635319e-18j)
(np.int64(6), np.int64(7), np.int64(5), np.int64(8)): (0.02165063509461098+0j)
(np.int64(6), np.int64(7), np.int64(6), np.int64(7)): (0.027833519961320975+0j)
(np.int64(6), np.int64(7), np.int64(7), np.int64(6)): (0.027833519961320972+0j)
(np.int64(6), np.int64(7), np.int64(8), np.int64(5)): (0.021650635094610977+0j)
(np.int64(6), np.int64(8), np.int64(1), np.int64(4)): (-0.015792930868715985-1.9340762237528455e-18j)
(np.int64(6), np.int64(8), np.int64(2), np.int64(3)): (-0.020303000566093413-2.48640046563532e-18j)
(np.int64(6), np.int64(8), np.int64(3), np.int64(2)): (-0.02030300056609341-2.4864004656353203e-18j)
(np.int64(6), np.int64(8), np.int64(4), np.int64(1)): (-0.01579293086871598-1.9340762237528455e-18j)
(np.int64(6), np.int64(8), np.int64(6), np.int64(8)): (0.014809906636301204+0j)
(np.int64(6), np.int64(8), np.int64(7), np.int64(7)): (0.017491564636625656+0j)
(np.int64(6), np.int64(8), np.int64(8), np.int64(6)): (0.014809906636301202+0j)
(np.int64(7), np.int64(1), np.int64(1), np.int64(7)): (0.010992315519647713+0j)
(np.int64(7), np.int64(1), np.int64(2), np.int64(6)): (0.017491564636625646+0j)
(np.int64(7), np.int64(1), np.int64(3), np.int64(5)): (0.021650635094610966+0j)
(np.int64(7), np.int64(1), np.int64(4), np.int64(4)): (0.023087720382711605+0j)
(np.int64(7), np.int64(1), np.int64(5), np.int64(3)): (0.021650635094610966+0j)
(np.int64(7), np.int64(1), np.int64(6), np.int64(2)): (0.017491564636625646+0j)
(np.int64(7), np.int64(1), np.int64(7), np.int64(1)): (0.010992315519647713+0j)
(np.int64(7), np.int64(2), np.int64(1), np.int64(8)): (0.010992315519647713+0j)
(np.int64(7), np.int64(2), np.int64(2), np.int64(7)): (0.020658795558326743+0j)
(np.int64(7), np.int64(2), np.int64(3), np.int64(6)): (0.027833519961320972+0j)
(np.int64(7), np.int64(2), np.int64(4), np.int64(5)): (0.03165111107797446+0j)
(np.int64(7), np.int64(2), np.int64(5), np.int64(4)): (0.03165111107797446+0j)
(np.int64(7), np.int64(2), np.int64(6), np.int64(3)): (0.027833519961320975+0j)
(np.int64(7), np.int64(2), np.int64(7), np.int64(2)): (0.020658795558326747+0j)
(np.int64(7), np.int64(2), np.int64(8), np.int64(1)): (0.010992315519647715+0j)
(np.int64(7), np.int64(3), np.int64(2), np.int64(8)): (0.01749156463662565+0j)
(np.int64(7), np.int64(3), np.int64(3), np.int64(7)): (0.027833519961320975+0j)
(np.int64(7), np.int64(3), np.int64(4), np.int64(6)): (0.0344516569329262+0j)
(np.int64(7), np.int64(3), np.int64(5), np.int64(5)): (0.03673842446249961+0j)
(np.int64(7), np.int64(3), np.int64(6), np.int64(4)): (0.0344516569329262+0j)
(np.int64(7), np.int64(3), np.int64(7), np.int64(3)): (0.027833519961320975+0j)
(np.int64(7), np.int64(3), np.int64(8), np.int64(2)): (0.01749156463662565+0j)
(np.int64(7), np.int64(4), np.int64(1), np.int64(1)): (-0.013606021937133752-1.666257121443952e-18j)
(np.int64(7), np.int64(4), np.int64(3), np.int64(8)): (0.021650635094610973+0j)
(np.int64(7), np.int64(4), np.int64(4), np.int64(7)): (0.031651111077974456+0j)
(np.int64(7), np.int64(4), np.int64(5), np.int64(6)): (0.0367384244624996+0j)
(np.int64(7), np.int64(4), np.int64(6), np.int64(5)): (0.03673842446249961+0j)
(np.int64(7), np.int64(4), np.int64(7), np.int64(4)): (0.03165111107797446+0j)
(np.int64(7), np.int64(4), np.int64(8), np.int64(3)): (0.021650635094610973+0j)
(np.int64(7), np.int64(5), np.int64(1), np.int64(2)): (-0.01865258693898817-2.284283089064959e-18j)
(np.int64(7), np.int64(5), np.int64(2), np.int64(1)): (-0.01865258693898817-2.284283089064959e-18j)
(np.int64(7), np.int64(5), np.int64(4), np.int64(8)): (0.02308772038271161+0j)
(np.int64(7), np.int64(5), np.int64(5), np.int64(7)): (0.031651111077974456+0j)
(np.int64(7), np.int64(5), np.int64(6), np.int64(6)): (0.034451656932926206+0j)
(np.int64(7), np.int64(5), np.int64(7), np.int64(5)): (0.03165111107797446+0j)
(np.int64(7), np.int64(5), np.int64(8), np.int64(4)): (0.02308772038271161+0j)
(np.int64(7), np.int64(6), np.int64(1), np.int64(3)): (-0.02030300056609341-2.4864004656353195e-18j)
(np.int64(7), np.int64(6), np.int64(2), np.int64(2)): (-0.02397930354596514-2.9366177333348978e-18j)
(np.int64(7), np.int64(6), np.int64(3), np.int64(1)): (-0.02030300056609341-2.4864004656353195e-18j)
(np.int64(7), np.int64(6), np.int64(5), np.int64(8)): (0.02165063509461098+0j)
(np.int64(7), np.int64(6), np.int64(6), np.int64(7)): (0.027833519961320975+0j)
(np.int64(7), np.int64(6), np.int64(7), np.int64(6)): (0.027833519961320972+0j)
(np.int64(7), np.int64(6), np.int64(8), np.int64(5)): (0.021650635094610977+0j)
(np.int64(7), np.int64(7), np.int64(1), np.int64(4)): (-0.018652586938988178-2.2842830890649597e-18j)
(np.int64(7), np.int64(7), np.int64(2), np.int64(3)): (-0.02397930354596515-2.936617733334899e-18j)
(np.int64(7), np.int64(7), np.int64(3), np.int64(2)): (-0.02397930354596515-2.936617733334899e-18j)
(np.int64(7), np.int64(7), np.int64(4), np.int64(1)): (-0.018652586938988174-2.2842830890649593e-18j)
(np.int64(7), np.int64(7), np.int64(6), np.int64(8)): (0.017491564636625653+0j)
(np.int64(7), np.int64(7), np.int64(7), np.int64(7)): (0.020658795558326754+0j)
(np.int64(7), np.int64(7), np.int64(8), np.int64(6)): (0.017491564636625653+0j)
(np.int64(7), np.int64(8), np.int64(1), np.int64(5)): (-0.013606021937133757-1.6662571214439528e-18j)
(np.int64(7), np.int64(8), np.int64(2), np.int64(4)): (-0.018652586938988178-2.2842830890649593e-18j)
(np.int64(7), np.int64(8), np.int64(3), np.int64(3)): (-0.020303000566093413-2.48640046563532e-18j)
(np.int64(7), np.int64(8), np.int64(4), np.int64(2)): (-0.018652586938988178-2.2842830890649597e-18j)
(np.int64(7), np.int64(8), np.int64(5), np.int64(1)): (-0.013606021937133757-1.6662571214439526e-18j)
(np.int64(7), np.int64(8), np.int64(7), np.int64(8)): (0.010992315519647718+0j)
(np.int64(7), np.int64(8), np.int64(8), np.int64(7)): (0.010992315519647718+0j)
(np.int64(8), np.int64(1), np.int64(1), np.int64(8)): (0.005848888922025551+0j)
(np.int64(8), np.int64(1), np.int64(2), np.int64(7)): (0.010992315519647713+0j)
(np.int64(8), np.int64(1), np.int64(3), np.int64(6)): (0.014809906636301195+0j)
(np.int64(8), np.int64(1), np.int64(4), np.int64(5)): (0.01684120444167326+0j)
(np.int64(8), np.int64(1), np.int64(5), np.int64(4)): (0.01684120444167326+0j)
(np.int64(8), np.int64(1), np.int64(6), np.int64(3)): (0.014809906636301197+0j)
(np.int64(8), np.int64(1), np.int64(7), np.int64(2)): (0.010992315519647713+0j)
(np.int64(8), np.int64(1), np.int64(8), np.int64(1)): (0.005848888922025551+0j)
(np.int64(8), np.int64(2), np.int64(2), np.int64(8)): (0.010992315519647713+0j)
(np.int64(8), np.int64(2), np.int64(3), np.int64(7)): (0.01749156463662565+0j)
(np.int64(8), np.int64(2), np.int64(4), np.int64(6)): (0.02165063509461097+0j)
(np.int64(8), np.int64(2), np.int64(5), np.int64(5)): (0.023087720382711605+0j)
(np.int64(8), np.int64(2), np.int64(6), np.int64(4)): (0.02165063509461097+0j)
(np.int64(8), np.int64(2), np.int64(7), np.int64(3)): (0.01749156463662565+0j)
(np.int64(8), np.int64(2), np.int64(8), np.int64(2)): (0.010992315519647713+0j)
(np.int64(8), np.int64(3), np.int64(1), np.int64(1)): (-0.00930706714606136-1.1397869989873536e-18j)
(np.int64(8), np.int64(3), np.int64(3), np.int64(8)): (0.014809906636301199+0j)
(np.int64(8), np.int64(3), np.int64(4), np.int64(7)): (0.021650635094610977+0j)
(np.int64(8), np.int64(3), np.int64(5), np.int64(6)): (0.02513056240044674+0j)
(np.int64(8), np.int64(3), np.int64(6), np.int64(5)): (0.02513056240044674+0j)
(np.int64(8), np.int64(3), np.int64(7), np.int64(4)): (0.021650635094610977+0j)
(np.int64(8), np.int64(3), np.int64(8), np.int64(3)): (0.014809906636301197+0j)
(np.int64(8), np.int64(4), np.int64(1), np.int64(2)): (-0.013606021937133754-1.666257121443952e-18j)
(np.int64(8), np.int64(4), np.int64(2), np.int64(1)): (-0.013606021937133755-1.666257121443952e-18j)
(np.int64(8), np.int64(4), np.int64(4), np.int64(8)): (0.016841204441673266+0j)
(np.int64(8), np.int64(4), np.int64(5), np.int64(7)): (0.02308772038271162+0j)
(np.int64(8), np.int64(4), np.int64(6), np.int64(6)): (0.025130562400446744+0j)
(np.int64(8), np.int64(4), np.int64(7), np.int64(5)): (0.02308772038271161+0j)
(np.int64(8), np.int64(4), np.int64(8), np.int64(4)): (0.016841204441673266+0j)
(np.int64(8), np.int64(5), np.int64(1), np.int64(3)): (-0.01579293086871598-1.934076223752845e-18j)
(np.int64(8), np.int64(5), np.int64(2), np.int64(2)): (-0.018652586938988178-2.284283089064959e-18j)
(np.int64(8), np.int64(5), np.int64(3), np.int64(1)): (-0.015792930868715978-1.934076223752845e-18j)
(np.int64(8), np.int64(5), np.int64(5), np.int64(8)): (0.016841204441673266+0j)
(np.int64(8), np.int64(5), np.int64(6), np.int64(7)): (0.021650635094610977+0j)
(np.int64(8), np.int64(5), np.int64(7), np.int64(6)): (0.021650635094610977+0j)
(np.int64(8), np.int64(5), np.int64(8), np.int64(5)): (0.016841204441673266+0j)
(np.int64(8), np.int64(6), np.int64(1), np.int64(4)): (-0.015792930868715985-1.9340762237528455e-18j)
(np.int64(8), np.int64(6), np.int64(2), np.int64(3)): (-0.020303000566093413-2.48640046563532e-18j)
(np.int64(8), np.int64(6), np.int64(3), np.int64(2)): (-0.02030300056609341-2.4864004656353203e-18j)
(np.int64(8), np.int64(6), np.int64(4), np.int64(1)): (-0.01579293086871598-1.9340762237528455e-18j)
(np.int64(8), np.int64(6), np.int64(6), np.int64(8)): (0.014809906636301204+0j)
(np.int64(8), np.int64(6), np.int64(7), np.int64(7)): (0.017491564636625656+0j)
(np.int64(8), np.int64(6), np.int64(8), np.int64(6)): (0.014809906636301202+0j)
(np.int64(8), np.int64(7), np.int64(1), np.int64(5)): (-0.013606021937133757-1.6662571214439528e-18j)
(np.int64(8), np.int64(7), np.int64(2), np.int64(4)): (-0.018652586938988178-2.2842830890649593e-18j)
(np.int64(8), np.int64(7), np.int64(3), np.int64(3)): (-0.020303000566093413-2.48640046563532e-18j)
(np.int64(8), np.int64(7), np.int64(4), np.int64(2)): (-0.018652586938988178-2.2842830890649597e-18j)
(np.int64(8), np.int64(7), np.int64(5), np.int64(1)): (-0.013606021937133757-1.6662571214439526e-18j)
(np.int64(8), np.int64(7), np.int64(7), np.int64(8)): (0.010992315519647718+0j)
(np.int64(8), np.int64(7), np.int64(8), np.int64(7)): (0.010992315519647718+0j)
(np.int64(8), np.int64(8), np.int64(1), np.int64(6)): (-0.009307067146061365-1.1397869989873538e-18j)
(np.int64(8), np.int64(8), np.int64(2), np.int64(5)): (-0.013606021937133757-1.6662571214439522e-18j)
(np.int64(8), np.int64(8), np.int64(3), np.int64(4)): (-0.015792930868715988-1.934076223752846e-18j)
(np.int64(8), np.int64(8), np.int64(4), np.int64(3)): (-0.015792930868715985-1.934076223752846e-18j)
(np.int64(8), np.int64(8), np.int64(5), np.int64(2)): (-0.013606021937133757-1.666257121443952e-18j)
(np.int64(8), np.int64(8), np.int64(6), np.int64(1)): (-0.009307067146061365-1.1397869989873538e-18j)
(np.int64(8), np.int64(8), np.int64(8), np.int64(8)): (0.005848888922025555+0j)
